ted nugent,170468,2,0.795212,2,0.004318
doon mackichan,128741,2,0.106231,2,0.870472
jason masek,4255595,-1,8.071024,-1,5.294564
peter koper,982030,2,0.593309,2,0.030370
jim feather,2201473,2,0.002914,2,0.020139
jane comfort,3108175,-1,7.937644,-1,5.424266
tom roberts,1452670,3,3.626480,3,3.116383
ursina lardi,54948,2,0.824781,2,0.054282
tasanawalai ongartittichai,1098343,3,1.192930,3,4.034607
ernst alisch,1286274,3,1.978750,3,1.294460
vincent j. guastini,950952,2,0.234216,2,0.807464
linda de suza,1430175,3,1.380671,3,1.691501
stacey pickren,69056,2,0.011157,2,0.015625
jay louden,1948162,3,1.148343,3,1.210881
manuel diaz velasco,1075568,3,1.854356,3,1.522161
liz edmiston,1428172,2,0.115971,2,0.997944
madeleine marion,1681118,3,1.104333,3,1.848097
barbara eve harris,157146,2,0.004975,2,0.625245
emilio colmenar,1507026,3,1.675369,3,2.949545
alice hechy,1207391,3,2.073396,3,3.584463
nassim iazouguen,128739,3,1.365318,3,2.428272
maria pia arcangeli,589499,3,1.187908,3,2.257521
susie mitchell,1303717,3,0.357922,3,4.267518
mikhail matveev,1445335,3,2.374779,3,2.497622
meirav gruber,1259860,3,1.790663,3,2.336484
tim jones,101659,2,0.142247,2,0.717189
joanna daniels,1216903,2,0.008794,2,0.010144
larry blake,1335127,2,0.094704,2,0.803259
helene friberg,1208809,3,1.020425,3,1.411848
brewster gould,105205,2,0.777510,2,0.011817
manuel aranguiz,588034,2,0.060306,2,0.708967
doris hovimaa,3277533,4,6.016750,4,4.858302
max aspin,26749,3,1.185966,3,0.926860
cati couteau,129897,3,2.542171,3,3.775487
louise glaum,931242,3,1.181029,3,1.528305
joan rivers,14670,1,0.002042,1,0.001132
arbaaz ali khan,1903858,3,1.002166,3,1.608766
maurice favieres,2242163,2,0.632942,2,0.167394
susana canales,1042192,3,1.032708,3,1.365346
lasse persson,230879,3,1.886696,3,1.386344
rui gomes,1199451,3,1.230406,3,2.077227
iggy pop,13604,2,0.001596,2,0.007480
john holderried,555786,2,0.766070,2,0.809552
terry mace,1052221,3,1.037712,3,1.006906
dick mueller,1083267,3,2.305428,3,0.881082
mickey gilbert,1400372,2,0.007260,2,0.011375
jorge lago,1583348,3,1.799063,3,1.932040
jerome deeds,1394254,2,0.087896,2,0.992096
richard 'robby' robertson,1500653,3,1.147737,3,1.185911
adelaide cendra,1115592,3,2.598716,3,0.352199
patsy gallant,1970740,3,1.824785,3,1.357969
j. patrick mcnamara,12439,2,0.007527,2,0.003185
fernando robles,945647,3,1.216803,3,1.169942
edith bruck,1151351,2,0.984855,2,0.030365
vladimir repin,935329,4,6.044026,4,4.985747
braga neto,1175913,3,1.213591,3,3.698519
timo kankaanpaa,1943150,4,6.265674,4,5.422829
marit nissen,1060591,2,0.746766,2,0.140565
florence auffret,1157683,3,1.840096,3,1.636629
g. anthony joseph,96749,2,0.105234,2,0.816003
prescilla reami,1382593,3,2.787164,3,1.208560
henrieta mickovicova,2144151,3,0.353988,3,2.478465
dave kehr,1355868,-1,7.136301,-1,5.363388
charles-andre bertrand,1631623,3,0.929231,3,0.704496
jean-marie galey,1345065,3,0.926993,3,0.950018
france bouchard-lavoie,116960,3,1.520112,3,4.329292
elie axas,1348418,3,1.090708,3,1.279633
donato poveda,1316778,2,0.872516,2,0.132682
afsaneh mohammadi,1873894,4,6.507414,4,5.298952
francois marie,2242862,3,1.008748,3,1.741105
victor montell,579164,3,2.164995,3,3.258939
shalva kherkheulidze,935003,3,1.161493,3,1.566551
grant gelt,23711,2,0.009396,2,0.004365
alexandre lippiani,1433394,3,1.791766,3,1.628541
sandra keck,1357407,3,1.114017,3,3.738016
rosa renom,1010293,3,1.927863,3,1.167097
brent chapman,65811,2,0.008908,2,0.085043
bruce reed,1197023,2,0.066569,2,0.824573
lorin mccraley,154922,2,0.022628,2,0.680370
andrzej kozak,1116064,3,1.180781,3,1.072187
rip hymen,2183544,3,0.906492,3,1.394510
joanne whalley,12656,1,0.001782,1,0.001029
fred pittman,1424397,2,0.005446,2,0.048622
aurora mardiganian,4090492,3,2.783791,3,2.165441
maurice lane,1803182,2,0.936268,2,0.037329
gianni agus,128141,2,1.074465,2,0.046955
michel ouimet,1165776,3,2.660446,3,1.181519
gavin eaton,109394,3,1.808406,3,1.154810
augusto larreta,52129,3,1.085335,3,1.200857
janez jerman,1190532,3,1.834469,3,3.055011
howard brooks,1468358,3,1.110119,3,1.453059
daniel j. heffner,51026,3,1.423225,3,1.039406
rauni mollberg,125796,2,0.829766,2,0.906614
frantisek kudlacek,1535920,3,3.035663,3,3.779504
bud yorkin,69946,2,0.606298,2,0.010066
jetta goudal,932779,3,1.020859,3,1.575400
john o'brien,1231479,3,2.084042,3,1.198177
crispin freeman,75039,2,0.634163,2,0.100727
alexander letko,1082910,4,6.008606,4,4.787618
lisa curry,1743779,3,0.967940,3,2.000023
