rocael leiva,2156901,2,0.001269,2,0.012399
a. hytonen,3416549,3,1.007514,3,3.513266
david colton,1466358,3,2.304172,3,1.201365
baron kelly,1785705,2,0.031939,2,0.735033
buzz osborne,567129,2,0.021761,2,0.088390
zdzislaw kaczmarek,1487192,3,1.943228,3,2.818838
elliot lawrence,66715,2,0.850724,2,0.100300
franz lang,1629370,3,1.209106,3,1.087236
mike cody,1509525,-1,7.739641,-1,5.209760
lois markle,171543,2,0.779310,2,0.041111
sylvia marriott,19338,3,1.056076,3,0.841763
henri courseaux,39283,3,1.026681,3,1.112047
andersen gabrych,40061,2,0.114550,2,0.777075
pauline brailsford,2748273,2,0.034225,2,0.015695
jaspal bhatti,55069,3,2.397188,3,1.640000
dale johnson,2566463,2,0.046097,2,0.038638
marco khan,54809,2,0.006598,2,0.002106
sonia cuellar,1315526,3,2.549037,3,1.128690
fabia drake,940412,2,0.128567,2,0.886037
dorothy deavers,1405593,2,0.016262,2,0.039313
scott johnston,1794729,2,0.879988,2,0.010695
mark hannigan,346212,3,3.021582,3,1.448016
cecil hunt,114570,3,2.130555,3,1.882629
jonathan dimbleby,1246376,3,1.426740,3,0.935790
evelyn pierce,1371451,3,0.883447,3,1.282525
james c. mathis iii,1252366,2,0.013483,2,0.731585
florette hillier,112259,3,1.307091,3,2.056464
martyn ford,4034506,2,0.661745,2,0.147158
john cross,1654317,3,1.022975,3,0.975575
linda porter,116229,2,0.588162,2,0.001445
james j. collins,3897648,3,1.289304,3,1.051018
cynthia nixon,38024,2,0.003497,2,0.002353
nicolas konig,22702,3,1.037393,3,1.211017
raymond hatton,90333,2,0.765935,2,0.027598
nana patekar,84956,3,1.264735,3,1.084981
martyn hesford,30311,2,0.898734,2,0.043717
erich ludwig,1350398,3,0.970501,3,1.252276
j.g. ballard,13547,2,0.011897,2,0.792444
apesanahkwat,32652,2,0.028738,2,0.054480
ludovit gresso,1175595,3,1.011746,3,1.937151
clare grogan,97889,3,1.016633,3,0.969443
jonathan caplan,2072997,3,1.064514,3,1.146405
debebe eshetu,6782,3,1.162327,3,1.051382
tony clark,200752,3,2.578680,3,1.382383
ezio flagello,1503037,2,0.034656,2,0.025954
raymond hackett,122142,3,0.899587,3,1.291103
melody clarke,158055,2,0.709327,2,0.102064
miroslav nohynek,1175667,3,1.050616,3,2.702990
michael mclafferty,146837,2,0.038643,2,0.067502
philippe peythieu,1091885,3,1.886263,3,1.241827
vsevolod kuznetsov,1117937,3,1.053332,3,1.295685
corey allen kotler,1355109,2,0.072531,2,0.042389
rob weiss,183055,2,0.707065,2,0.117255
brent meyer,2839748,2,0.650256,2,0.080189
curley green,2557988,2,0.069606,2,0.736051
myriam mezieres,73698,2,1.001636,2,0.203025
iran lima,1306973,3,3.148841,3,3.870386
mallory kass,1812487,2,0.784218,2,0.035456
percy aires,1288901,4,4.686754,4,5.392732
silvana leonardi,1429294,3,1.689250,3,2.245165
larry dorf,156106,2,0.602988,2,0.014602
angeles gonzalez-sinde,230209,3,0.981210,3,1.827568
lone kellerman,1034329,3,1.048223,3,1.397257
cristian iacob,1054582,2,0.760414,2,0.121487
jan friedl,186990,2,0.663785,2,0.147539
roberto ciufoli,1173836,3,1.019116,3,1.348966
javier pereira,79289,3,1.071731,3,1.275167
timothy greenfield-sanders,143296,2,0.668073,2,0.894322
kevin dankosky,1572982,2,0.989446,2,0.174105
john walton,206481,2,0.659848,2,0.164576
ron honthaner,179184,3,1.053326,3,1.010169
lionel friedberg,1479281,3,3.325739,3,1.262403
roberto chevalier,1183985,2,0.878239,2,0.028576
justin cooper,18190,2,0.766325,2,0.027919
andi feldmann,57714,2,0.006909,2,0.648957
johnny nineteen,1135735,2,0.047782,2,0.856023
chin han,1582533,3,1.123784,3,0.866097
patricia patts,1239840,2,0.015993,2,0.818530
eddie egan,1222006,2,0.090788,2,0.773746
tina catharina antman,935551,2,0.157217,2,0.720244
athol fugard,11860,2,0.041083,2,0.606827
vladimir nazarov,578083,4,4.951354,4,5.387837
rene gaillard,1134787,3,2.483004,3,2.325426
adelqui migliar,1152798,3,1.977511,3,2.866161
alessandra mortelliti,1017138,3,1.119381,3,1.905473
david castro,1676890,2,0.701639,2,0.046476
jane russell,11165,2,0.007499,2,0.656231
f.b. crayne,1109648,4,5.389079,4,4.119966
paula poundstone,196502,2,0.598117,2,0.015477
robert mammone,83769,2,0.027599,2,0.007370
brad morrow,105020,3,0.957614,3,1.047634
eliza coleman,1464310,2,0.080213,2,0.029039
martha holliday,1476226,3,0.970749,3,1.011719
charles siebert,104058,1,0.001506,1,0.000810
takashi kanda,985090,3,1.052197,3,1.513508
grith fjeldmose,1142163,3,1.930397,3,2.979135
shubha mudgal,543777,3,1.831935,3,1.113811
juan lopez moctezuma,1045533,2,0.921504,2,0.945894
alessandra mussolini,28258,2,0.224324,2,0.756689
jonas gardell,564565,3,1.122515,3,1.455080
