nilambai,1069684,3,1.768774,3,4.440638
eoin o'callaghan,120648,-1,7.178474,-1,5.609740
lucio mauro filho,137373,2,0.990305,2,0.785642
amy dalby,232655,2,0.088862,2,0.795410
jon dore,205459,2,0.163132,2,0.694801
daniel minahan,88743,2,0.975959,2,0.925856
santha leng,1168061,3,1.989251,3,1.395193
kim page,2738463,2,0.047050,2,0.746551
christopher gambale,74275,-1,7.169617,-1,5.553450
karen ingram,1853172,2,0.850068,2,0.922459
gary bolen,2726916,2,0.025214,2,0.029923
ljiljana dragutinovic,1045415,3,0.975838,3,2.002889
vicky coote,137301,3,2.054940,3,1.049767
nouhoum outtara,1324510,-1,7.399435,-1,5.667813
pat fraley,34737,2,0.016870,2,0.620211
billy fay,148417,3,1.693473,3,1.392580
ben crowe,1477618,2,0.730494,2,0.092460
cida moreira,1135413,3,1.637481,3,2.884113
sonsoles aranguren,556910,2,0.871400,2,0.238544
vicenc manel domenech,1700757,3,1.158511,3,2.923136
boris ludmer,994432,3,4.021241,3,1.843756
joel coen,1223,2,0.004546,2,0.719512
ada pometti,147144,2,0.822300,2,0.217303
rus blackwell,52483,2,0.675009,2,0.016503
nancy martin,1577660,3,1.240661,3,0.976428
giorgio algranti,1179276,3,1.073849,3,1.300971
delmer daves,76981,2,0.129897,2,0.790362
lara davini,1206221,2,0.138996,2,0.745931
sean rocks,2314960,3,1.515649,3,0.971278
joshua brody,29076,2,0.004061,2,0.708386
logan crawford,1651992,2,0.031732,2,0.040537
joel proust,24586,2,0.710219,2,0.032270
philippe labro,69681,2,0.016820,2,0.782674
fanny lauzier,590837,3,0.927287,3,1.073620
bill gordon,1464569,2,0.733840,2,0.840640
sally peters,1475586,3,1.222028,3,2.423164
alexandre michaud,98719,3,1.470925,3,4.004030
rinaldo missaglia,42852,3,2.102097,3,1.235906
maureen lahoud,114459,2,0.806900,2,0.821540
ed oliver,1492231,3,1.285911,3,1.327990
cory dagg,1235805,2,0.032395,2,0.009239
jorge guzman,1697959,3,1.139282,3,2.114903
simon brauer,1381078,3,4.215453,3,3.875140
yuri mamin,125340,3,4.099914,3,1.934784
viktoria chapman,1513684,2,0.652287,2,0.153580
august everding,1348762,3,1.864539,3,1.514646
oli mar,1311313,4,4.915811,4,5.273726
rebecca lean,2148220,3,1.842622,3,1.473714
lo lieh,70673,2,0.046051,2,0.859138
philippa cooper,1853638,2,0.114012,2,0.684330
joshua keller katz,2569953,-1,6.880980,-1,6.121032
mike biaggio,1250650,3,3.542084,3,1.656706
jane downs,96761,2,0.947743,2,0.936974
mark lainer,1996565,2,0.096036,2,0.656446
grigory mikhaylov,1623753,3,1.041673,3,1.236547
paul de groot,1420108,4,4.910971,4,5.478178
jonathan charles fox,2081330,2,0.017187,2,0.648123
kiyohide ohtani,551860,3,4.620642,3,2.344841
daniel j. o'brien,1324416,3,2.240378,3,1.841656
herve rey,1160771,3,1.070501,3,1.145878
harry goins,568110,2,0.016360,2,0.786827
pauline julien,1173022,3,0.333937,3,2.206280
fritz grunbaum,1340431,3,1.019288,3,3.307404
hans franzen,1564187,4,4.976065,4,4.909883
miro kopac,1811470,3,1.703260,3,2.844411
neil girvan,1178295,2,0.740870,2,0.025192
sean gunn,51663,1,0.000666,1,0.000306
christiane eudes,96859,3,2.010476,3,2.888895
maria grazia carmassi,1168943,3,1.999075,3,2.160148
katy newell,3800750,3,1.254554,3,1.307631
hanna landing eriksson,2263995,-1,7.685862,-1,5.677502
sarah flack,1782,3,2.412160,3,1.406670
mark hadlow,81877,2,0.059120,2,0.018909
ahmed ahmed,183439,2,0.006855,2,0.002556
georgia brown,104311,2,0.767289,2,0.058752
sijtze van der meer,1367046,3,1.163744,3,1.239103
al robertson,1505361,2,0.643695,2,0.042340
william harrigan,66789,2,0.702246,2,0.202897
nick loren,982098,2,0.010063,2,0.001039
britt-marie aruhn,131572,3,2.437506,3,1.769268
phoebe jonas,3274084,2,0.039400,2,0.003847
tetyana kryvytska stang lund,1397897,3,1.109728,3,4.308691
valdis oskarsdottir,4475,3,1.938286,3,1.123008
jim ameche,1033084,2,0.015763,2,0.672699
zina armstrong,2071854,3,1.270311,3,1.235902
silja lesny,1968109,3,1.207575,3,3.151997
jean kemm,47956,3,2.080404,3,3.920540
steve reinhardt,44858,4,6.302565,4,4.710950
evgeniy leonov-gladyshev,235109,3,1.213304,3,1.680243
joey d'auria,1217137,2,0.548815,2,0.014677
herschel mayall,592836,3,1.039288,3,1.222875
amy hohn,171334,2,0.014101,2,0.006134
maggie hadleigh-west,234592,-1,7.661593,-1,5.644638
louise benazeraf,1430839,3,2.570621,3,3.058338
shelah richards,1472285,3,1.255615,3,1.108161
wes deitrick,1282189,2,0.047029,2,0.025557
machteld ramoudt,550498,3,1.064729,3,2.983910
drago mitrovic,1313557,3,1.336297,3,2.397740
bruto castellani,1263073,3,5.470747,3,3.890490
tania garbarski,585702,3,1.140039,3,1.192356
