maurizio calvesi,72751,3,1.083484,3,1.446433
alfred d. herger sr.,64325,3,2.788048,3,3.631177
aurora maris,2589022,3,1.189849,3,1.207239
jan kollarik,1438072,3,1.152843,3,3.384757
joe elsnor,1410449,3,2.050849,3,3.430623
gonzalo mejia trujillo,1323575,2,0.790059,2,0.085595
cora frost,1177326,3,1.027329,3,2.030335
jean-michel noirey,28787,3,1.057396,3,0.987277
bjorn casapietra,1324643,3,1.048135,3,1.066479
radoy ralin,1506708,4,5.487461,4,4.100144
peter kelly gaudreault,82134,2,0.029346,2,0.668872
randy mooers,1183389,2,0.024145,2,0.857113
claudio biava,132261,2,0.258134,2,0.617064
rejane medeiros,1028378,3,0.927642,3,1.859156
jim greenleaf,130131,2,0.024030,2,0.006590
bobby reynolds,3832778,3,1.940908,3,0.300362
max rich,1461511,3,0.952190,3,2.508850
kyllikki forssell,1364544,3,1.084538,3,2.430836
nicolette krebitz,33040,2,0.082305,2,0.740176
aloysius r. burke,1960478,2,0.006486,2,0.012046
christiane flegel,4438766,2,0.764318,2,0.116658
josep maria angelat,1061855,3,0.939390,3,1.305229
deborah kaufmann,43156,2,0.761526,2,0.115860
myrtle lind,1362340,3,1.925493,3,1.855111
kimberly campbell,542,2,0.050745,2,0.017119
hans hedemark,1289791,4,6.057968,4,5.567709
gilbert mack,1102521,2,0.041462,2,0.862652
sidney catlett,1125704,3,1.137581,3,3.244462
ivana kislinger,987461,3,1.117918,3,2.120298
mark lee,570522,3,2.971073,3,1.373317
angeles macua,307087,3,1.060563,3,1.426621
nico puig,2135192,3,3.377671,3,3.321129
michael hayes,2056312,2,0.711829,2,0.082979
ron aldridge,1498029,3,1.053614,3,1.596412
luz maria guizar,942003,3,0.966151,3,3.087921
yoshie mizutani,1167378,3,0.907474,3,2.429060
pat courtney,1319142,3,1.322782,3,3.594590
dennis mccarthy,196163,2,0.008217,2,0.187852
hope emerson,85449,2,0.677683,2,0.055368
james delano,1374873,3,2.880230,3,2.869564
jay oakerson,1638417,2,0.153580,2,0.747915
steven dean moore,1223622,3,1.648631,3,0.964496
anita ellingsen,1271159,3,3.733707,3,3.642426
frederic belier-garcia,931888,3,1.309410,3,1.010569
paavo kostioja,1289111,3,3.326871,3,4.828780
dominique besnehard,21680,2,0.276829,2,0.593657
liron levo,52688,2,0.119239,2,0.007826
jean-claude drouot,28150,2,0.868993,2,0.801852
peta brookstone,1235548,2,0.089060,2,0.761219
shinsuke minami,110302,3,1.177217,3,3.055046
gus pixley,1373019,3,1.593543,3,1.640678
stig caldeborn,1026146,4,5.298238,4,3.961606
christopher brand,30440,2,0.780009,2,0.754274
brenda bergman,1174633,2,0.176302,2,0.004580
minh chau,1597781,-1,7.533222,-1,5.445366
orodel olanu,1926240,3,1.884477,3,1.143857
sergei bodrov jr.,71871,2,0.789101,2,0.687584
moon jones,1113754,2,0.111323,2,0.033491
therese affolter,1186876,3,1.027092,3,1.543558
moonha,1350407,3,0.978869,3,1.302702
france descaut,1277559,3,1.627129,3,2.441770
laurent poitrenaux,1066144,2,0.909654,2,0.038628
carmine faraco,120634,3,1.062332,3,1.390956
jean deschamps,586437,3,1.068056,3,1.293809
luck hari,156611,2,0.965988,2,0.031536
don fellows,662,2,0.009091,2,0.009360
piera bruni,1046519,3,2.031352,3,2.553929
franco catalano,553184,3,1.140138,3,1.256351
karl mathias,1360670,3,2.376939,3,2.783467
roberto bryce,1857412,2,0.100404,2,0.824618
ramsey faragallah,28031,2,0.003591,2,0.003336
maria newman,1313191,-1,7.348087,-1,6.200643
andre pohl,1175692,2,0.072655,2,0.760204
lo wei,70334,2,0.004621,2,0.181056
badri prasad,1348660,3,2.745655,3,2.601249
martim francisco,1171023,3,0.976613,3,1.664495
hiromi namino,239505,3,2.937155,3,2.689911
brandon quinn,123148,2,0.071524,2,0.666409
zachary hahn,1414052,3,0.993097,3,1.208219
ron bohmer,180446,3,4.903543,3,1.404199
dihlon mcmanne,207069,2,0.039893,2,0.679203
merrilyn jones,1075078,2,0.089514,2,0.908580
ronald millar,142341,3,1.184144,3,1.553155
naima jodin,2088553,2,0.812804,2,0.110655
kyle riefsnyder,1669240,2,0.014587,2,0.650556
viktor koretskiy,1774325,3,1.396075,3,3.753959
eddie axberg,58304,3,2.004669,3,0.454173
jaco espach,928737,2,0.722793,2,0.159176
david j. nicholls,1760088,2,0.717973,2,0.002698
bete coelho,228042,2,0.287694,2,0.930512
ali leroi,59164,2,0.002705,2,0.803391
franz aigner,1430584,2,0.103388,2,0.882492
bojana golenac,1324913,3,1.022134,3,1.291216
dorothea parton,224159,2,0.202378,2,0.759574
sophie dix,559859,2,0.095019,2,0.803827
mistress candice,1074777,2,0.089780,2,0.891426
dick biel,98180,2,0.039744,2,0.683582
joe orrach,1661603,2,0.162495,2,0.043688
loukianos kilaidonis,10321,-1,7.668508,-1,5.411509
jeff butts,1391899,3,1.273928,3,2.169277
