kathy mchaley,1072094,3,2.490332,3,1.094825
galo ahumada,1269343,3,1.872638,3,1.339728
vladimir bychkov,240816,3,2.115614,3,2.800987
graham chapman,10722,2,0.051666,2,0.765192
carlee michelle benoit,987899,2,0.050198,2,0.070901
jacinto esteva,1190381,3,1.022931,3,2.579590
donnie brooks,1002566,3,0.972135,3,0.249371
rex ingram,71786,3,1.885266,3,1.333512
ann fay,1127865,3,1.290540,3,1.387600
artye folz,4022901,3,1.091710,3,1.592014
victor j. pancerev,2172243,2,0.926737,2,0.869139
quinn meyers,1636206,2,0.760639,2,0.238053
eugene ling,94510,-1,7.692477,-1,5.427423
neil lewis,2956674,3,1.903382,3,0.993646
benjamin cattan,1074014,3,1.001840,3,1.006272
venus delight,106425,3,0.971179,3,1.171666
alain debruyne,4117170,3,1.425027,3,1.366821
stephen kilcullen,1520077,2,0.871801,2,0.745033
marziyeh meshkiny,1020732,3,2.199342,3,3.268591
markus kissling,50412,3,0.943734,3,0.921074
m. david lee iii,1198125,-1,7.620574,-1,5.466980
bernie kuby,164859,2,0.122663,2,0.599211
valeska gert,5038,3,0.387148,3,0.979812
cliff potts,12121,2,0.655641,2,0.039662
bonnie gondell,194041,3,1.551766,3,0.990679
paul keith,116234,2,0.623637,2,0.001311
philippe de broca,34613,2,0.250173,2,0.638080
kenji kamiyama,16137,4,5.369294,4,5.367157
evelyn oaks,1291028,3,3.536494,3,3.686400
koichi iwaki,239392,3,1.025709,3,0.964459
edward g. longman,565486,3,4.521389,3,2.349442
bobby dease,1142820,3,0.998542,3,1.368078
riki kitazawa,1726399,3,3.373690,3,1.713011
rafi adar,1448250,3,3.726552,3,2.239477
christopher cook,1408097,2,0.023992,2,0.831530
michael earl reid,11767,2,0.001749,2,0.004294
kay kimler,1535406,2,0.001967,2,0.020210
patrick cremin,3253387,3,0.990576,3,0.836345
rudi delhem,1432266,3,1.041302,3,1.064915
don luce,1456185,2,0.930140,2,0.087678
carl irwin,128604,2,0.662669,2,0.071449
benjamin gordan,1090418,2,0.944832,2,0.108712
lam king-kong,228587,3,1.449738,3,1.215768
scott derrickson,55499,2,0.970562,2,0.937914
corinna harney,1017324,2,0.006379,2,0.002740
donald lafrance,1832410,3,1.481830,3,0.910276
rob de nijs,1250188,4,5.518485,4,4.997569
elwaldo baptiste,61494,2,0.713428,2,0.038801
terry mcdermott,2515517,3,0.952034,3,1.467181
jimmy pike,3852893,3,0.953225,3,2.323531
joeri hancke,1588723,-1,6.782828,-1,6.244160
eugene corr,1077287,3,2.911473,3,1.995885
jenny driggers,1120278,3,5.086617,3,3.021175
brian reason,3051533,3,1.167442,3,1.441234
sue kelly,1452672,3,3.148133,3,2.773340
brent chalem,94501,2,0.765492,2,0.067687
bobby nish,1545016,2,0.795699,2,0.040381
tim garrick,60046,2,0.004868,2,0.163347
tatyana kim,1726675,3,2.745137,3,2.523826
ginette guimond,124349,2,0.027947,2,0.932870
frank mauro,1298918,3,3.056876,3,2.836932
jose feliciano,583808,2,0.042189,2,0.856274
jim o'donoghoe,1408162,3,1.640805,3,1.049936
mary eaton,144062,3,1.452156,3,1.643048
jonathan hutchings,148382,3,1.847303,3,2.606321
michael rastl,3113850,3,1.071487,3,2.080266
carrie harrington,115752,2,0.889048,2,0.764927
frank martin hansen,1433889,3,2.236467,3,1.801525
franca polesello,49896,2,0.695012,2,0.039228
rita dias,1185980,3,1.040175,3,4.503150
alison clapp,93027,3,3.356572,3,1.531516
vanessa loes,1977306,3,0.986038,3,1.415049
gunther fischer,22651,3,1.981432,3,1.870141
grit boettcher,36376,3,0.940297,3,1.550521
gloria jordan,1553914,3,0.941981,3,2.507802
conan graham,1237687,2,0.923093,2,0.111607
otto retzer,38843,2,0.538838,2,0.084701
nick condos,1431814,3,1.073921,3,1.368392
enrica antonioni,225921,2,0.792806,2,0.038641
michael halpin,1185341,2,0.048461,2,0.599476
jon briddell,210128,2,0.015290,2,0.024597
alex herschlag,1215068,2,0.035789,2,0.005475
christopher frainza,1545215,3,1.006924,3,1.329365
al gomez,136230,3,0.973177,3,1.076030
david astor,1433456,3,1.256081,3,0.951854
miroljub leso,135454,2,0.850619,2,0.075724
dorothy donnelly,102076,3,4.039301,3,3.292895
pierre desrochers,1389444,3,1.132194,3,1.090003
annesley hely,3205329,4,6.714112,4,5.604244
crystal robbins,1493362,2,0.009588,2,0.044098
shosha goren,55051,2,0.778842,2,0.755115
frank lopardo,1315873,3,1.422234,3,1.834780
nelson anderson,1307966,3,2.221719,3,1.484417
brian fox,2447823,3,1.311363,3,1.071960
chris chappell,110838,3,1.149111,3,0.939656
claudia jordan,1216504,2,0.017329,2,0.817576
jeff cahill,1244875,2,0.025969,2,0.024700
lance gear,232923,3,1.058526,3,3.220656
pernille sommerfeldt oeien,1478310,4,7.364644,4,3.961188
jerry cotton,1181694,2,0.004236,2,0.000840
