john leddy,211077,3,1.206444,3,1.264959
jill farren phelps,1220804,2,0.055102,2,0.649623
tony de lungo,1179258,3,1.180977,3,1.454630
felix alvo,1402049,3,1.191988,3,3.133038
katie leigh,194804,2,0.001431,2,0.690193
oakley hall,1087134,3,1.841874,3,1.063963
akiyama,122833,3,1.893143,3,1.121836
elodia maresca,1602713,3,1.029867,3,3.162143
jerome bronson,992573,2,0.057463,2,0.819194
richard jordan,12518,2,0.004361,2,0.002619
john corey,2695743,2,0.786521,2,0.146123
cinda-lin james,1813046,2,0.033700,2,0.674120
catriona maccoll,101330,2,0.904405,2,0.067215
julio medaglia,1132573,3,1.068707,3,1.487642
hardia madden,4656492,3,1.571320,3,2.400124
joey chin,59110,2,0.021029,2,0.004882
jill devries,2458641,2,0.862565,2,0.008626
bob brady,62024,3,1.200940,3,1.481329
muriel jacobs,1462162,3,1.165140,3,1.675181
steve massicotte,4263948,2,0.850945,2,0.047971
germain houde,132823,2,0.871842,2,0.759636
pilar castro,138701,2,0.086260,2,0.767776
earnest huerta jr.,1593025,3,1.245654,3,1.671385
jody fair,247856,3,1.006373,3,1.204470
nick nicholson,107323,2,0.010725,2,0.003960
timothy latham,1321845,3,1.357914,3,3.838664
georgette neale,1480907,3,0.311777,3,2.502433
cathleen cordell,153422,2,0.004800,2,0.050559
richard castleman,102021,2,0.055103,2,0.863972
matthias matschke,40565,2,0.853100,2,0.048744
naresh kumar,2015324,3,1.593157,3,1.045767
christopher cunningham,30584,2,0.684338,2,0.097379
angelo pagan,172355,2,0.667391,2,0.041841
george murcell,90625,2,0.018457,2,0.726579
p.c. lee,1501874,3,1.201008,3,1.441169
jane baker,232213,3,1.425527,3,2.729520
tatjana alexander,175269,3,1.144160,3,1.122351
geraldine hall,93630,2,0.922992,2,0.065629
hattie ladbury,1805066,2,0.867477,2,0.123051
brenda hayes,2322905,2,0.874223,2,0.025011
elsebeth reingaard,1021399,3,1.023112,3,3.806831
tony corteggiani,103890,3,1.080632,3,2.477752
catarina mourao,1521931,-1,7.686297,-1,5.379156
calvin mitchell,137256,2,0.158078,2,0.810880
gloria o'brien,2083200,2,0.031739,2,0.761539
daniel dieker,1098873,3,1.718324,3,0.927987
mickey hart,126297,2,0.038187,2,0.739908
kisaburo kurihara,1334813,3,1.312170,3,2.709449
graham dowie,1359504,3,1.457334,3,4.115449
anthony burch,1320992,2,0.005585,2,0.019526
brenda currin,90529,2,0.002117,2,0.585843
miroslav hornicek,1093333,3,0.282195,3,2.646764
antonio capelo,930771,3,0.390289,3,1.098833
miguel bucarelly,115476,3,3.215315,3,2.334363
stellar bennett,1139746,2,0.695679,2,0.017516
florence cato,1893381,3,1.591455,3,1.886587
nancy burns,3589225,3,2.576851,3,1.879630
philip chidel,945277,3,5.511080,3,1.726813
mariana morgan,194727,2,0.030731,2,0.028909
shar jackson,1214849,2,0.731112,2,0.073896
glenn branca,1187021,3,1.063639,3,2.235205
joel holzman,1597682,3,0.257779,3,2.613154
mike maas,44464,2,0.092964,2,0.898571
miroslav mikulicka,1717042,3,2.020377,3,4.274963
trevor duncan,131778,2,0.065927,2,0.050906
jocelyn pook,5017,3,0.954259,3,1.494816
penny downie,108579,2,0.003489,2,0.716145
bradley king,655062,2,0.242323,2,0.862884
luma de oliveira,1165014,2,0.947098,2,0.060061
sanjay chhel,150526,4,6.093818,4,4.193404
cliff lanning,1631516,2,0.070114,2,0.754743
brannon braga,2386,1,0.001812,1,0.001302
rita figueiredo,2226178,3,2.976881,3,2.653953
takashi kitahara,2205489,3,1.071411,3,3.898744
claus bue,202573,2,1.005252,2,0.103968
clarissa malherios,1486190,4,7.468027,4,4.307795
kim marriner,1528739,2,0.066655,2,0.724352
patrick gleason,1079981,2,0.107493,2,0.884879
wilmar menezes,2274709,3,1.318260,3,2.358589
ashby adams,534131,2,0.810906,2,0.845867
oksana baiul,1242670,2,0.786479,2,0.224313
petra hinze,1306592,3,0.978179,3,1.406282
glen garner,1295297,2,0.654277,2,0.110053
kirby hoon,1421149,3,1.034324,3,2.366544
jean garcia,227137,3,1.005750,3,1.082084
philippe ricci,1407147,3,1.339353,3,0.907417
bobbe brox,1427099,3,0.917314,3,1.335922
luc chaumar,1158657,3,1.118042,3,2.782168
birte kretschmer,1058096,3,1.061036,3,4.623554
michael pohorly,1614768,3,1.343809,3,0.944400
ana roca,1380773,3,1.241724,3,1.057746
susan richardson,1231581,2,0.125698,2,0.757671
peter aylward,1279,2,0.003792,2,0.028940
george sanders,3361,2,0.046646,2,0.643785
margaret loveys,1043378,2,0.158434,2,0.709824
anthony crivello,31367,2,0.031546,2,0.018350
albert lippert,1339523,2,0.820327,2,0.752124
anthony garcia,1453205,3,4.509531,3,3.685795
victor herrera,1066366,3,1.048244,3,3.272821
julien ciamaca,73715,3,1.028711,3,1.278784
