bert beyens,1727557,3,2.850555,3,4.590282
guus van der made,103029,3,1.536180,3,1.133835
tessa hochtl,1343765,3,1.155249,3,2.229106
hilton mcconnico,35846,3,1.225400,3,2.672259
marco nanini,123762,3,1.161120,3,1.248664
miranda caharija,1133425,3,1.581573,3,2.000094
i. kim,1540585,4,6.279801,4,6.072687
johann nikolussi,1180738,3,1.127477,3,1.318209
lisa ann cabasa,1488643,2,0.033004,2,0.671792
chazz menendez,122258,2,0.033599,2,0.052790
alessandra d'elia,129648,3,0.997885,3,0.964397
joao francisco garcia,1299308,3,1.525509,3,2.471838
sam riegel,96116,2,0.618545,2,0.005215
garrick hagon,17356,1,0.000268,1,0.000133
margaret mary hollins,1322783,3,1.104260,3,1.282508
ruth lee,179451,2,0.064973,2,0.826578
olga engl,14130,3,1.063085,3,2.270228
zoe frank,121390,4,6.385564,4,5.578173
eamonn holmes,216045,2,0.106321,2,0.667737
siham alwan,1444449,3,3.098989,3,1.835050
igor maslennikov,240351,3,1.880014,3,3.851701
stanley kaye,1935690,2,0.224943,2,0.723289
arnett cobb,1292875,3,2.835638,3,2.510490
paul lavoie,1002564,4,5.548959,4,4.310282
chan chuen,119437,3,0.855455,3,0.981904
sean baker,118415,2,0.772912,2,0.105728
d.l. anderson,2646013,2,0.787862,2,0.056812
madolyn smith osborne,66079,2,0.003971,2,0.001936
william margold,104953,2,0.030766,2,0.822612
rosalia jimenez,1489730,3,2.234447,3,3.404667
robert vaughn,14060,2,0.007323,2,0.016979
andres vicente gomez,13159,2,0.074877,2,0.776014
rene korenar,1403520,3,1.163023,3,1.777519
peter lacroix,146553,2,0.023292,2,0.626194
frank hagney,34168,2,0.058232,2,0.719959
lenka jelinkova,1120438,3,4.350828,3,1.859339
michael cornacchia,59788,2,0.708489,2,0.024639
knud andreasen,1443259,4,6.845238,4,4.888417
stefano davanzati,149300,3,0.839586,3,0.886909
ros hubbard,7786,3,2.671074,3,1.432232
gary lauder,2022532,2,0.028812,2,0.036546
tony blackburn,1220465,3,0.951088,3,0.949866
bob chinn,45005,2,0.941079,2,0.145618
denise poirier,1216196,2,0.641623,2,0.784313
sarah mcvicar,1381328,2,0.248801,2,0.694751
michael mcnab,152286,2,0.078084,2,0.016652
marina morgan,100213,2,0.657495,2,0.884178
tara reid,1234,2,0.012792,2,0.030986
ma chong,552474,3,2.047229,3,2.922868
gilbert lewis,129218,2,0.067848,2,0.015177
cathryn de prume,163013,2,0.026593,2,0.009529
nikola kress,1857373,3,1.132738,3,2.674069
sara grabow johnsen,1443087,3,1.028877,3,3.176881
alfred maack,50917,3,1.055471,3,2.315274
giovanni fiore coltellacci,20844,3,2.251911,3,1.281912
gillian hackett,1480349,3,1.152393,3,1.266676
miguel aceves mejia,953139,3,0.285875,3,3.126448
hannes kuokkanen,2227765,4,4.926586,4,4.507252
richard rabago,80580,2,0.634072,2,0.080388
manana londaridze,1284175,4,5.995712,4,5.394594
joe bradley,1744501,2,0.062664,2,0.852734
anna-greta krigstrom,932289,3,1.061882,3,3.556792
carlos alberto,582439,3,1.172284,3,1.919183
christobel d'ortez,106479,3,1.710371,3,0.970990
oleksandr ihnatusha,1045462,3,1.394998,3,2.286636
fritz kiersch,66987,2,0.008626,2,0.716249
ryan bollman,95645,2,0.017395,2,0.002335
patrice ledoux,60,3,1.094671,3,1.355572
karina calmet,1434657,4,6.324653,4,4.832041
charles cashmere,1924733,4,7.198546,4,5.012287
lillian dube,961915,2,0.145894,2,0.845435
george meader,217757,2,0.080182,2,0.747675
john festa,3662109,2,0.069532,2,0.662157
donna hamilton,1471315,2,0.295425,2,0.809729
ron bledsoe,1299124,2,0.990422,2,0.150650
tewfik jallab,1135268,3,1.300821,3,1.051671
olimpia cavalli,1537167,2,0.968349,2,0.060697
john carrick,1420347,3,3.113920,3,2.577933
brian morrison,1229756,2,0.876191,2,0.036516
nuno guerreiro,3552389,3,1.047515,3,2.945511
anthony foutz,97706,2,0.880047,2,0.046205
osvaldo genazzani,341836,2,0.895331,2,0.041589
bob bouchard,1188076,2,0.592503,2,0.009089
gilda manolescu,272259,4,6.130092,4,5.320406
emilie delaunay,2553174,3,0.992094,3,1.929588
grady holder,1406235,2,0.882365,2,0.058200
klaus holzner,559089,4,5.836739,4,5.247408
diego casale,1448626,2,0.243081,2,0.708715
mark boone junior,534,2,0.001603,2,0.001871
ian kahn,1218234,2,0.126654,2,0.003044
frank conklin,1492408,3,0.995013,3,1.521931
jan merlin,104625,2,0.051088,2,0.683613
elmer booth,128162,3,1.468788,3,1.674189
pilar sanders,232704,2,0.891777,2,0.040392
mikko hietanen,2874927,3,1.115029,3,2.660010
florbela queiros,1189400,3,0.962087,3,3.145649
jim roberts,1707890,2,0.264965,2,0.898787
robert gergely,1515995,3,1.119952,3,1.903058
kamila polivkova,2035901,3,0.957856,3,3.458632
barbara borges,2123364,4,5.375080,4,4.583136
