megan owen,36196,3,1.020195,3,1.020687
maren ade,40476,-1,7.186283,-1,5.317478
rosita pisano,1137504,2,0.919949,2,0.668360
perry banks,1320466,3,1.735088,3,2.423395
einari koppel,271128,3,2.929802,3,2.944286
georgi nikolov,1083672,3,1.303248,3,0.937289
paul rudnick,32588,2,0.019810,2,0.018917
alejandra fosalba,1196582,3,1.935961,3,1.868331
wendy robie,15855,2,0.037407,2,0.012457
soumitra chatterjee,13752,2,0.685628,2,0.113584
mary major,1504107,2,0.003614,2,0.012513
stacie foster,204024,2,0.867196,2,0.860818
said khalil,1620566,3,1.674729,3,2.131544
maurice frydland,1258457,3,3.534115,3,2.640778
paul moder,108676,2,0.894832,2,0.864645
michael thomas holmes,2430153,2,0.086492,2,0.654961
walter v. coyle,1386730,4,5.092585,4,4.748973
troy richards,2252888,3,1.039185,3,2.162179
itziar lazkano,970990,3,1.870346,3,1.072562
bob mizer,1477302,3,0.888085,3,0.314665
francisco moreno,1294709,3,1.001011,3,0.952702
michael cristofer,21136,2,0.713118,2,0.001471
joe ward,1105484,3,4.420838,3,1.929002
luiz fernando carvalho,933161,3,1.051195,3,3.780009
ollie ann robinson,1411478,3,3.385727,3,3.688550
carolle drake,1194766,3,1.811220,3,1.537573
hannah turlington,3187618,3,1.046057,3,1.942024
charlotte blunt,93575,2,0.170092,2,0.693429
patrick perez,1679860,3,0.994714,3,1.389668
jennifer lamb,1559637,2,0.001550,2,0.016831
kavana,2622017,-1,7.434539,-1,6.282471
sharon benson,1669017,2,0.034432,2,0.040976
miles o'keeffe,45039,2,0.006776,2,0.728119
john monck,1537998,3,4.822633,3,3.518352
katharina bohm,23718,2,0.690974,2,0.128877
lou myers,20748,2,0.003497,2,0.007358
duval,1402577,3,1.843316,3,2.110525
jari halonen,148011,3,0.926882,3,1.598636
natalia dicenta,1195027,2,0.027160,2,0.638909
richard donelly,1730738,1,0.000659,1,0.000584
sean o'byrne,86996,2,0.120690,2,0.612318
michal komar,1357186,3,4.011306,3,3.681623
rafael navarro,1165037,3,0.990742,3,1.969549
kia luby,1230354,3,1.208015,3,1.930124
pep corominas,1094051,3,1.138596,3,1.260110
jordi rediu,1417472,3,1.901246,3,2.287254
burton cummings,1006428,2,0.077492,2,0.023198
dorothy roberts,1421130,3,1.029939,3,2.219550
doug demarco,1261878,2,0.045835,2,0.861917
janet gaynor,9088,2,0.025441,2,0.007097
horst krebs,1149214,3,1.663665,3,2.722940
sam kaufman,215200,3,1.364047,3,2.471105
walter patterson,1379837,3,1.100796,3,2.268106
luis aldas,1360349,3,0.862267,3,2.536997
alessandro di carlo,235364,3,0.994842,3,1.328871
margarida cardeal,2609039,3,0.973601,3,0.214453
donna dixon,56933,2,0.005220,2,0.511242
francesco acquaroli,1078993,2,0.219862,2,0.806332
keith leon williams,1080221,2,0.780300,2,0.013954
michelle clarke,1389088,3,1.173864,3,1.014077
gus fleming,1766531,2,0.031668,2,0.823721
howard matthew johnson,2966579,2,0.006759,2,0.008319
arvo iho,1086268,3,1.408301,3,3.355130
dylan white,4184981,2,0.152175,2,0.930470
catherine johnson,71069,2,0.076873,2,0.715806
maureen gosling,980944,4,5.212237,4,5.234162
nicole pulliam,98811,2,0.024526,2,0.106477
justin elledge,1938814,2,0.790909,2,0.036616
chan man-ching,1277940,2,0.057842,2,0.633920
nick campion,1065295,3,2.666402,3,1.282362
trevor nichols,1553131,2,0.011911,2,0.822246
beatrice didier,3091438,3,1.059164,3,2.898389
sam andrew,1120056,2,0.238748,2,0.900493
alf andersen,1433881,3,1.550478,3,2.458745
monica lind,1478264,3,1.067747,3,2.683228
kay cavendish,1288144,3,1.243472,3,3.778208
joseph ackler,1200720,3,1.260221,3,0.287783
gary gardner,1176318,3,5.866655,3,2.205171
vito rocco,79895,2,0.884233,2,0.078555
jimmy iovine,340,2,0.731912,2,0.017162
timothy culotta,1567212,3,1.200291,3,0.865353
toshiyuki hosokawa,150306,3,1.308084,3,2.004279
carol farabee,2039663,1,0.000297,1,0.000114
letoya luckett,93528,2,0.215465,2,0.601002
joyce mandel,52623,2,0.014246,2,0.062382
sissy lowinger,22537,3,0.872854,3,2.286748
kai ewans,1502161,3,2.745040,3,2.475905
susanne gannott,1290238,3,2.037153,3,2.697138
gianfranco levrini,1322396,3,1.295186,3,2.985188
marie kean,31721,2,0.710962,2,0.049765
yitzhak rabin,1449927,2,0.812576,2,0.807404
juraj predmersky,1716082,3,0.294317,3,2.974733
tommy o'haver,62514,2,0.008972,2,0.127353
jack owens,590521,3,2.448320,3,1.082069
keiji nakazawa,133117,3,1.404468,3,2.123953
freddie pendavis,2362151,2,0.715754,2,0.030562
gary lee dansenburg,1542567,2,0.687195,2,0.133020
e.j. callahan,53778,2,0.005191,2,0.003127
priscilla inga taylor,1215588,2,0.792997,2,0.008030
jason bernard,1008109,2,0.119354,2,0.731442
