doreen mckay,1420242,3,0.927134,3,2.371203
charles lang,101996,2,0.083369,2,0.056548
stephen tolkin,76240,2,0.617587,2,0.006224
big john,1033668,2,0.232588,2,0.639426
marc-hugo finally,3768588,3,1.149277,3,2.382246
timo julkunen,108861,3,2.538645,3,0.232058
anne holland,1295030,3,1.593237,3,1.855188
kimi gee,1729844,2,0.100437,2,0.899593
hedy krissane,1572389,3,1.404213,3,1.046450
lluis marco,1149059,3,1.135571,3,1.000638
shimon peres,125826,2,0.793289,2,0.069651
paige o'hara,62050,2,0.018422,2,0.584999
atsuko asano,240148,3,1.968512,3,1.940175
aiko nagayama,552675,3,1.874179,3,2.148772
anders palm,1531656,3,1.026192,3,1.784239
lee suk-ching,1656521,3,1.004709,3,3.580868
dennis petersen,98800,3,1.193088,3,1.933041
minka,1480119,2,0.758884,2,0.849921
judy jacksina,171229,2,0.002026,2,0.047507
lucien plazanet,1076691,3,1.149910,3,3.012285
melinda marshall,4115337,2,0.208484,2,0.754531
robert richards,97575,3,1.427657,3,1.719017
tamas eross,1182362,2,0.827138,2,0.890504
mildred considine,1771387,3,2.293284,3,3.631551
jacques brown,584089,3,1.255950,3,2.404275
giosue ippolito,1190943,3,1.196586,3,2.276180
vince delgado,3863603,2,0.794425,2,0.756816
paula labaredas,583718,2,0.054333,2,0.021758
yoshikazu ishii,1107830,3,3.044736,3,3.617238
luis lorenzo crespo,1329513,3,1.551244,3,2.997179
xavier lopez,1040943,2,0.191864,2,0.803023
henry gilbert,1226595,3,0.955567,3,1.015439
stacy peppell,2438119,2,0.138034,2,0.694896
kristina beranova,1462383,2,0.128290,2,0.806329
gary randolf,141089,3,0.957560,3,1.659127
alexandre arbatt,134740,3,1.136411,3,0.826619
ralph oliver,1537821,2,0.699698,2,0.104080
ashley malinger,2908260,2,0.814375,2,0.787208
elizabeth alice,592901,3,1.038745,3,0.901174
boris kralj,592430,3,1.063354,3,2.298343
ruzena merunkova,544485,3,1.020556,3,1.809715
pia arnold,3458,2,0.895897,2,0.162751
marrett green,1576976,2,0.653452,2,0.011917
angelo barbagallo,69492,3,1.150154,3,1.938682
rebecca lusterio,1175987,3,2.595220,3,2.871643
carolyn demirjian,949610,2,0.080138,2,0.725697
sarah hadland,62961,2,0.699122,2,0.046616
claudia capodarte,3801243,3,2.563752,3,1.431520
karen bromley,1015791,3,1.490222,3,1.120137
nic jeune,1266198,3,1.597331,3,3.690721
spike cherrie,1871657,2,1.026426,2,0.036385
uhei hasegawa,1506097,3,1.475404,3,1.324670
richard mailer,992582,2,0.065231,2,0.807969
hollis resnik,3732961,3,2.361860,3,0.190237
betiana blum,74900,3,1.069939,3,0.778882
heikki kuvaja,223072,3,0.937008,3,3.177501
michael rahhal,1062887,-1,7.018869,-1,5.490807
eric le hung,1160513,3,3.000957,3,3.713814
garri bardin,143722,3,1.278266,3,2.962738
tariq hashim,1486133,-1,7.109459,-1,5.460382
mehmet emin ceylan,1397411,3,1.996958,3,3.867410
jorge greiner,1075566,2,0.911043,2,0.084270
hans korte,38107,3,0.916939,3,1.524477
dominique figaro,1536295,3,2.529601,3,1.014372
adrienne bonnet,6306,3,1.289619,3,2.222504
liz morris,1296368,3,1.094774,3,1.174947
denise bosc,1372664,3,1.247308,3,1.512163
silke kulik,1297428,3,3.514167,3,3.094884
erin,2123519,3,0.976279,3,2.515795
alexander hegarth,1110683,2,0.902575,2,1.018936
zsuzsa balogh,1352782,3,1.381288,3,2.954959
miles perlich,2700395,2,0.786909,2,0.078079
timothy dwight,1306308,3,4.288315,3,1.620876
sam benson,108820,3,1.214499,3,1.905236
maunu kurkvaara,1364541,4,4.534954,4,4.939344
stephanie moreau,572096,3,1.001262,3,1.162803
choi ji-woo,62333,3,2.116015,3,1.450897
regine heintze,28831,3,1.049639,3,1.416493
cornelia kraus,21899,3,1.157811,3,3.359480
majka gillarova,1183257,3,2.122102,3,2.474566
preben aalholt,1533923,4,4.774120,4,4.471653
stanko jakovljevic,1090098,4,6.050396,4,5.361223
hermann geiger,1205010,3,1.902993,3,2.014876
rudolf korosi,26340,4,5.694648,4,4.398173
barbel bolle,23274,3,0.932956,3,1.368040
eddie brugman,1009979,3,1.624445,3,1.311137
melba englander,25812,2,0.712148,2,0.001742
holger delfs,1335853,3,1.006861,3,3.160472
michelle brookhurst,154481,2,0.010150,2,0.713709
harold diamond,16610,2,0.067252,2,0.062107
mario corbelli,1717721,3,2.133351,3,2.670806
tex avery,237588,3,1.244655,3,0.980193
paraluman,1101397,3,1.011043,3,0.872951
scott ellsworth,160568,3,1.979917,3,1.888930
serge desrosiers,1498242,3,1.117851,3,1.872851
sylva langova,97642,2,0.771894,2,0.053579
tamara phillips,1790337,2,0.796417,2,0.032081
julie legrand,1222449,2,0.051466,2,0.638251
andrzej herder,1135279,3,1.161586,3,1.202495
giuliano oppes,570248,3,1.370377,3,1.308078
